departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10726.999686,2026-11-01
nacional,tasa_informalidad,13289.432426,2026-11-01
nacional,tasa_formalidad,9910.584225,2026-11-01
nacional,tasa_informalidad,9213.776579,2026-11-01
nacional,tasa_formalidad,816.41546,2026-11-01
nacional,tasa_informalidad,4075.655846,2026-11-01
