departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10197.95533,2024-08-01
nacional,tasa_informalidad,12982.981983,2024-08-01
nacional,tasa_formalidad,9435.770277,2024-08-01
nacional,tasa_informalidad,8939.941311,2024-08-01
nacional,tasa_formalidad,762.185053,2024-08-01
nacional,tasa_informalidad,4043.040672,2024-08-01
