departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10707.799927,2025-07-01
nacional,tasa_informalidad,13075.14319,2025-07-01
nacional,tasa_formalidad,9889.526643,2025-07-01
nacional,tasa_informalidad,9045.992166,2025-07-01
nacional,tasa_formalidad,818.273283,2025-07-01
nacional,tasa_informalidad,4029.151024,2025-07-01
