departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10045.622282,2024-11-01
nacional,tasa_informalidad,12645.866349,2024-11-01
nacional,tasa_formalidad,9288.255051,2024-11-01
nacional,tasa_informalidad,8738.03894,2024-11-01
nacional,tasa_formalidad,757.367231,2024-11-01
nacional,tasa_informalidad,3907.827409,2024-11-01
