departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10659.72814,2026-12-01
nacional,tasa_informalidad,13188.476735,2026-12-01
nacional,tasa_formalidad,9841.500636,2026-12-01
nacional,tasa_informalidad,9135.4444,2026-12-01
nacional,tasa_formalidad,818.227504,2026-12-01
nacional,tasa_informalidad,4053.032336,2026-12-01
