departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10848.084908,2025-11-01
nacional,tasa_informalidad,13450.283069,2025-11-01
nacional,tasa_formalidad,10034.222067,2025-11-01
nacional,tasa_informalidad,9346.904394,2025-11-01
nacional,tasa_formalidad,813.862841,2025-11-01
nacional,tasa_informalidad,4103.378675,2025-11-01
