departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10244.565728,2023-12-01
nacional,tasa_informalidad,12799.315701,2023-12-01
nacional,tasa_formalidad,9467.149319,2023-12-01
nacional,tasa_informalidad,8844.659814,2023-12-01
nacional,tasa_formalidad,777.416408,2023-12-01
nacional,tasa_informalidad,3954.655887,2023-12-01
