departamento,variable,valor,fecha_corte
nacional,tasa_formalidad,10362.059355,2024-10-01
nacional,tasa_informalidad,12979.371606,2024-10-01
nacional,tasa_formalidad,9572.135514,2024-10-01
nacional,tasa_informalidad,8949.265861,2024-10-01
nacional,tasa_formalidad,789.923841,2024-10-01
nacional,tasa_informalidad,4030.105746,2024-10-01
